RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,gumbel_params,width,height,N,p_env_knowledge_params,fire_avoidance_radius,Agents Removed,Agents Know Fire,Exit Knowledge Spread,Change Goal,parameter,value
17,17,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,73,75,27,74,exit_radius,0.0
20,20,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,79,79,27,80,exit_radius,0.0
28,28,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,59,59,16,63,exit_radius,0.0
21,21,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,90,91,39,96,exit_radius,0.0
26,26,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,60,61,16,64,exit_radius,0.0
29,29,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,32,32,4,32,exit_radius,0.0
25,25,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,62,62,22,64,exit_radius,0.0
19,19,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,119,119,53,134,exit_radius,0.0
22,22,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,61,61,13,62,exit_radius,0.0
23,23,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,111,112,45,116,exit_radius,0.0
27,27,149,2,5,"[{'location': (12, 24), 'radius': 0}, {'location': (0, 0), 'radius': 0}, {'location': (24, 0), 'radius': 0}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,110,112,54,114,exit_radius,0.0
11,11,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,35,36,7,35,exit_radius,1.0
12,12,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,53,53,26,55,exit_radius,1.0
6,6,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,53,53,12,53,exit_radius,1.0
15,15,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,44,44,25,49,exit_radius,1.0
0,0,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,62,62,22,64,exit_radius,1.0
5,5,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,69,69,30,71,exit_radius,1.0
9,9,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,42,44,5,42,exit_radius,1.0
8,8,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,65,65,27,72,exit_radius,1.0
2,2,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,90,90,33,94,exit_radius,1.0
4,4,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,65,65,1,65,exit_radius,1.0
3,3,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,79,79,18,80,exit_radius,1.0
10,10,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,109,109,61,120,exit_radius,1.0
7,7,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,67,68,23,71,exit_radius,1.0
13,13,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,93,94,36,98,exit_radius,1.0
14,14,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,104,104,33,111,exit_radius,1.0
1,1,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,106,106,62,121,exit_radius,1.0
17,17,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,28,28,4,28,exit_radius,1.0
21,21,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,44,44,28,47,exit_radius,1.0
25,25,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,34,34,3,34,exit_radius,1.0
22,22,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,46,46,12,46,exit_radius,1.0
19,19,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,60,60,8,60,exit_radius,1.0
27,27,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,46,46,16,48,exit_radius,1.0
24,24,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,35,36,4,35,exit_radius,1.0
16,16,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,57,58,7,57,exit_radius,1.0
23,23,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,83,84,33,92,exit_radius,1.0
18,18,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,106,107,50,117,exit_radius,1.0
20,20,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,105,105,43,110,exit_radius,1.0
26,26,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,82,82,22,83,exit_radius,1.0
29,29,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,89,89,28,94,exit_radius,1.0
28,28,149,2,5,"[{'location': (12, 24), 'radius': 1}, {'location': (0, 0), 'radius': 1}, {'location': (24, 0), 'radius': 1}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,86,86,16,90,exit_radius,1.0
14,14,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,36,36,16,37,exit_radius,2.0
1,1,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,47,47,20,49,exit_radius,2.0
4,4,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,34,34,5,34,exit_radius,2.0
2,2,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,39,39,3,39,exit_radius,2.0
15,15,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,26,27,0,26,exit_radius,2.0
0,0,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,54,54,23,55,exit_radius,2.0
5,5,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,50,51,9,51,exit_radius,2.0
8,8,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,49,50,6,49,exit_radius,2.0
7,7,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,58,58,14,59,exit_radius,2.0
11,11,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,78,78,23,82,exit_radius,2.0
6,6,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,55,55,11,57,exit_radius,2.0
10,10,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,99,100,54,110,exit_radius,2.0
3,3,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,96,96,35,102,exit_radius,2.0
12,12,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,105,107,38,110,exit_radius,2.0
9,9,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,131,131,48,139,exit_radius,2.0
13,13,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,120,121,43,128,exit_radius,2.0
18,18,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,53,53,23,55,exit_radius,2.0
23,23,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,44,44,11,44,exit_radius,2.0
17,17,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,96,96,38,101,exit_radius,2.0
28,28,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,38,39,9,38,exit_radius,2.0
22,22,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,70,70,21,71,exit_radius,2.0
21,21,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,93,95,43,103,exit_radius,2.0
20,20,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,97,97,35,107,exit_radius,2.0
25,25,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,107,107,52,116,exit_radius,2.0
26,26,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,93,94,26,96,exit_radius,2.0
16,16,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,79,80,32,88,exit_radius,2.0
19,19,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,122,122,53,132,exit_radius,2.0
24,24,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,110,110,59,122,exit_radius,2.0
29,29,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,44,45,7,44,exit_radius,2.0
27,27,149,2,5,"[{'location': (12, 24), 'radius': 2}, {'location': (0, 0), 'radius': 2}, {'location': (24, 0), 'radius': 2}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,97,98,41,102,exit_radius,2.0
15,15,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,32,32,19,35,exit_radius,3.0
4,4,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,46,46,8,46,exit_radius,3.0
8,8,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,60,60,22,68,exit_radius,3.0
6,6,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,79,79,29,83,exit_radius,3.0
14,14,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,76,76,37,82,exit_radius,3.0
13,13,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,56,57,5,56,exit_radius,3.0
10,10,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,80,80,29,89,exit_radius,3.0
2,2,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,72,73,34,85,exit_radius,3.0
9,9,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,93,93,40,99,exit_radius,3.0
11,11,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,60,60,13,63,exit_radius,3.0
0,0,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,100,100,38,106,exit_radius,3.0
3,3,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,101,101,48,113,exit_radius,3.0
5,5,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,124,124,54,135,exit_radius,3.0
12,12,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,117,117,44,128,exit_radius,3.0
7,7,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,89,89,27,92,exit_radius,3.0
1,1,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,96,97,35,104,exit_radius,3.0
17,17,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,15,16,2,15,exit_radius,3.0
18,18,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,33,33,3,33,exit_radius,3.0
21,21,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,32,32,5,32,exit_radius,3.0
22,22,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,27,27,5,27,exit_radius,3.0
28,28,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,22,22,0,22,exit_radius,3.0
16,16,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,127,127,58,138,exit_radius,3.0
19,19,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,55,55,5,55,exit_radius,3.0
27,27,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,63,63,17,67,exit_radius,3.0
29,29,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,49,49,14,51,exit_radius,3.0
20,20,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,124,124,30,131,exit_radius,3.0
25,25,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,74,74,24,74,exit_radius,3.0
24,24,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,94,94,38,96,exit_radius,3.0
23,23,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,107,107,31,114,exit_radius,3.0
26,26,149,2,5,"[{'location': (12, 24), 'radius': 3}, {'location': (0, 0), 'radius': 3}, {'location': (24, 0), 'radius': 3}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,127,127,64,134,exit_radius,3.0
14,14,149,2,5,"[{'location': (12, 24), 'radius': 4}, {'location': (0, 0), 'radius': 4}, {'location': (24, 0), 'radius': 4}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,23,23,4,23,exit_radius,4.0
11,11,149,2,5,"[{'location': (12, 24), 'radius': 4}, {'location': (0, 0), 'radius': 4}, {'location': (24, 0), 'radius': 4}]",0.2,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,24,24,1,24,exit_radius,4.0
