RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,width,height,N,p_env_knowledge_params,Agents Removed,parameter,value
29,29,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
0,0,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
1,1,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.30000000000000004
2,2,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
3,3,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
5,5,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
4,4,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
7,7,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
6,6,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
8,8,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
11,11,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.30000000000000004
9,9,183,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
14,14,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
12,12,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
10,10,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
13,13,139,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
15,15,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
17,17,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
16,16,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
18,18,47,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.30000000000000004
19,19,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
20,20,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
23,23,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
21,21,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
22,22,162,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
24,24,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
26,26,96,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
25,25,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.30000000000000004
27,27,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
28,28,46,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",148,p_spreading_environment,0.30000000000000004
29,29,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.30000000000000004,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.30000000000000004
0,0,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
3,3,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
2,2,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
1,1,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
6,6,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
4,4,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
5,5,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
7,7,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",147,p_spreading_environment,0.4
8,8,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
10,10,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
9,9,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
12,12,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
13,13,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
14,14,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
11,11,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
15,15,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",145,p_spreading_environment,0.4
18,18,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
20,20,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.4
17,17,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
16,16,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
24,24,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
23,23,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
22,22,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
21,21,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
26,26,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
25,25,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
27,27,31,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",148,p_spreading_environment,0.4
19,19,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.4
28,28,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",148,p_spreading_environment,0.4
29,29,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.4,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.4
1,1,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
2,2,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
3,3,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
0,0,43,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
4,4,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
5,5,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
8,8,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
7,7,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
11,11,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
9,9,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
10,10,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
6,6,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",146,p_spreading_environment,0.5
12,12,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",148,p_spreading_environment,0.5
13,13,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
14,14,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.5
16,16,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
17,17,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.5
19,19,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
18,18,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.5
21,21,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
26,26,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
20,20,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
25,25,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
23,23,31,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",146,p_spreading_environment,0.5
24,24,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
22,22,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
28,28,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.5
29,29,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.5
27,27,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.5,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.5
0,0,32,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.6000000000000001
1,1,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.6000000000000001
3,3,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.6000000000000001
5,5,32,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.6000000000000001
4,4,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.6000000000000001
6,6,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.6000000000000001
2,2,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.6000000000000001
10,10,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.6000000000000001
8,8,32,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.6000000000000001
7,7,47,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.6000000000000001
9,9,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.6000000000000001
11,11,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",144,p_spreading_environment,0.6000000000000001
13,13,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.6000000000000001,25,25,156,"[0, 1, -1, 1]",147,p_spreading_environment,0.6000000000000001
